"plotID","siteID","plant_SR_400","plant_H_400","tree_SR_400","tree_H_400","CHM_nni_3_2512m2","pc_skew_DBH_2512m2","z_ent1_ent2_2512m2","z_1m_mode_mean_2512m2","pc_ent1_01_2512m2","z_cc_1_3_2512m2","MAT","AET","MTCM","alpha","TSeas","PSeas","latitude","longitude"
"OSBS_026","OSBS",64,2.07,2,0.199,-1.49376214070592,0.34,1.69901501135555,10.686,0.712448383412437,0.512330920470872,206,1109,-82,26.0033836986803,5342.78178111816,40.9921042004843,29.693584,-81.992056
"OSBS_027","OSBS",59,2.273,1,0,-1.57030910016556,-0.572,1.56913669820313,12.744,0.718221154221944,0.55661299722446,206,1109,-82,26.0033836986803,5342.78178111816,40.9921042004843,29.691969,-81.992063
"OSBS_029","OSBS",28,1.686,NA,NA,-1.61793071768737,0.053,1.53108610363798,7.801,0.719994024044514,0.630328379478094,205,1113,-81,26.0033836986803,5337.483868086,40.9921042004843,29.692504,-81.989891
"OSBS_048","OSBS",74,2.2,5,1.01,-1.88288349669452,0.274,1.70700772738828,12.424,0.863012491826128,0.872998318508072,206,1111,-83,26.0033836986803,5322.96162745634,39.9949890937485,29.679302,-81.94635
"PUUM_001","PUUM",34,0.636,NA,NA,-2.00011250759454,0.022,1.47240805683763,11.606,0.954719518402747,0.996226050568607,138,1056,-98,7.49065340937613,3609.53676379077,24.0213548546958,19.584691,-155.347645
"PUUM_002","PUUM",19,1.657,NA,NA,-1.66678323194571,0.621,1.97496853385909,4.533,0.871000366799949,0.742893970031292,140,1063,-100,7.49065340937613,3610.20263924149,24.0213548546958,19.595002,-155.346931
"PUUM_003","PUUM",26,1.49,NA,NA,-1.62167355239574,0.501,2.00561771334289,4.285,0.841299429509033,0.693429971004438,137,1050,-97,8.03105242557945,3609.53676379077,24.0213548546958,19.577682,-155.344675
"PUUM_004","PUUM",49,2.155,NA,NA,-2.00614292400516,-0.628,1.58878602244401,13.433,0.938815869450977,0.996226050568607,179,1186,-139,6.96596819751909,3599.57288383728,24.0213548546958,19.557778,-155.230067
"PUUM_005","PUUM",29,1.026,NA,NA,-2.00184223107286,-0.272,1.52042456687332,12.026,0.936997945539463,0.994341636607249,138,1056,-98,7.49065340937613,3609.53676379077,24.0213548546958,19.587497,-155.343354
"PUUM_006","PUUM",40,1.568,NA,NA,-1.98962213561846,0.251,1.67107300982219,9.57,0.947755287669635,0.995284233702655,146,1087,-105,6.96596819751909,3607.87296127657,24.0213548546958,19.578312,-155.318129
"PUUM_007","PUUM",48,2.078,NA,NA,-2.00528549315751,-0.586,1.45910496934937,13.368,0.94951225952239,0.994341636607249,179,1186,-139,6.96596819751909,3599.57288383728,24.0213548546958,19.554243,-155.228851
"PUUM_008","PUUM",23,1.907,NA,NA,-1.80809737366091,0.4,1.71700254079065,5.534,0.928699953131959,0.831032016073923,142,1078,-102,6.96596819751909,3608.20562056251,24.0213548546958,19.577677,-155.326382
"PUUM_009","PUUM",32,2.174,NA,NA,-1.92010993020072,0.443,1.85761807637754,7.155,0.917360583763469,0.950213176897802,138,1056,-98,7.49065340937613,3609.53676379077,24.0213548546958,19.586328,-155.347658
"PUUM_010","PUUM",41,1.425,NA,NA,-1.99750785989509,-0.065,1.70900637836916,10.331,0.957286850644655,0.995284233702655,148,1094,-108,6.96596819751909,3606.87528685715,24.0213548546958,19.564817,-155.313626
"PUUM_011","PUUM",18,1.73,1,0,-1.5130349558975,0.38,2.13183360263197,4.817,0.793440590455446,0.564112971974814,136,1045,-96,8.03105242557945,3609.20390204448,24.0213548546958,19.563412,-155.337895
"PUUM_012","PUUM",24,1.405,NA,NA,-1.8499996373332,0.791,1.94401598785581,3.268,0.86102013765093,0.937505929409281,140,1066,-100,7.49065340937613,3608.8710909332,24.0213548546958,19.576427,-155.338942
"PUUM_013","PUUM",21,1.403,NA,NA,-1.49532233911769,0.612,1.99989556249949,4.278,0.805696446526051,0.536865069288936,133,1017,-93,9.16172688159768,3608.20562056251,24.0213548546958,19.564986,-155.34223
"PUUM_014","PUUM",46,0.668,NA,NA,-2.00699899683778,0.12,1.53886033859882,12.175,0.94062396153758,0.996226050568607,142,1075,-102,6.96596819751909,3608.8710909332,24.0213548546958,19.587494,-155.339669
"PUUM_015","PUUM",42,2.318,NA,NA,-2.00356656558331,0.202,1.5966686829105,7.967,0.936085344082365,0.997167083295687,174,1169,-135,7.49065340937613,3601.56203031062,24.0213548546958,19.561039,-155.249535
"PUUM_016","PUUM",47,2.245,NA,NA,-1.99924563088754,-0.217,1.61444821430146,11.057,0.945987861304518,0.995284233702655,179,1177,-139,6.96596819751909,3599.57288383728,24.0213548546958,19.554987,-155.233462
"PUUM_017","PUUM",35,1.881,NA,NA,-2.00270507309595,0.119,1.61840686299622,9.442,0.947755287669635,0.996226050568607,149,1095,-109,6.96596819751909,3606.87528685715,24.0213548546958,19.569684,-155.315978
"PUUM_018","PUUM",35,1.875,NA,NA,-2.00528549315751,-0.882,1.46860052586535,15.772,0.919270597665543,0.994341636607249,138,1056,-98,7.49065340937613,3609.53676379077,24.0213548546958,19.590157,-155.343706
"PUUM_019","PUUM",59,1.195,NA,NA,-1.78346209086692,2.462,1.85365520920298,5.572,0.746285037204211,0.861999999906166,184,1201,-144,6.96596819751909,3599.57288383728,24.0213548546958,19.568477,-155.22365
"PUUM_020","PUUM",34,1.819,NA,NA,-1.97984040386071,0.264,1.51269183149005,8.195,0.955578004920914,0.994341636607249,146,1087,-105,6.96596819751909,3607.87296127657,24.0213548546958,19.5807,-155.322218
"PUUM_031","PUUM",43,1.882,9,1.8,-2.00184223107286,-0.102,1.48290558231404,14.859,0.95038679427373,0.991509203527964,143,1081,-103,6.96596819751909,3607.87296127657,24.0213548546958,19.553624,-155.319191
"PUUM_032","PUUM",26,0.622,2,0.21,-1.89572346307112,0.07,2.00085006268059,5.226,0.927766549560711,0.937505929409281,148,1095,-108,6.96596819751909,3606.87528685715,24.0213548546958,19.55072,-155.315984
"PUUM_034","PUUM",37,1.706,10,1.761,-2.00699899683778,1.127,1.44398301223543,8.742,0.887980434403006,0.996226050568607,147,1091,-107,6.96596819751909,3606.5428298193,24.0213548546958,19.549124,-155.312265
"RMNP_001","RMNP",25,1.189,3,0.721,-1.65854254985422,-0.179,1.69501993946108,6.862,0.805696446526051,0.678974364390061,39,403,125,50.3124084994811,7900.69785355209,35.9997952452677,40.203349,-105.465974
"RMNP_002","RMNP",33,1.251,3,0.965,-1.76695113126908,1.343,1.77099265668986,5.127,0.780896933447264,0.804212487446965,31,445,132,46.672584736966,7845.87074883502,34.9999705801241,40.196225,-105.473182
"RMNP_003","RMNP",27,1.476,4,1.179,-1.63620916176347,0.72,1.7519995256978,5.758,0.754043471631171,0.666523306443631,32,439,130,47.2396539069509,7852.85391021373,33.9999999780975,40.200139,-105.482624
"RMNP_004","RMNP",22,1.733,6,1.336,-1.81206874794258,1.197,1.86058855600346,5.621,0.783356023283359,0.824059358353118,25,472,138,43.5599891781027,7788.96275696482,32.0001518085323,40.186824,-105.54091
"RMNP_005","RMNP",30,1.672,4,0.929,-1.72547372429234,1.017,1.86949103738591,4.523,0.809291340902963,0.774739057842738,29,455,134,45.4851622342144,7814.92992691597,32.0001518085323,40.169149,-105.527141
"RMNP_006","RMNP",20,1.21,3,1.093,-1.93924465904946,0.3,1.7869750214951,6.856,0.865007073170559,0.934561309547309,5,561,156,25.0126291885095,7658.00022689547,33.000016146815,40.157814,-105.542826
"RMNP_007","RMNP",32,2.006,6,1.494,-1.83300299524481,0.209,1.8990587320351,9.404,0.853080454949766,0.830035256520004,19,501,143,39.1260875498354,7757.98608476113,32.0001518085323,40.180869,-105.53771
"RMNP_008","RMNP",29,2.239,5,1.011,-1.91623996289451,0.09,1.76899395924072,8.041,0.863012491826128,0.909873059345711,29,455,134,45.4851622342144,7814.92992691597,32.0001518085323,40.16899,-105.529146
"RMNP_009","RMNP",48,1.723,4,1.328,-1.44338925562933,0.649,1.93526048967012,4.33,0.689329159065316,0.490259085649183,32,439,131,47.2396539069509,7852.85391021373,33.9999999780975,40.20327,-105.481127
"RMNP_010","RMNP",47,1.61,5,1.295,-1.43735899702764,0.685,1.9303873951426,5.149,0.739500818778866,0.488301960992097,19,501,143,39.1260875498354,7757.98608476113,32.0001518085323,40.178717,-105.535934
"RMNP_011","RMNP",70,2.939,2,0.257,-1.59477277627796,0.474,1.9381813113384,5.138,0.803026940328077,0.644765424860654,40,396,124,50.3124084994811,7892.72918498659,33.000016146815,40.2037,-105.512503
"RMNP_012","RMNP",15,1.006,3,0.989,-1.88486455432318,0.578,1.89119126347988,7.357,0.846185688455079,0.890971388349263,12,536,150.666666666667,31.9581927917743,7702.99958307236,33.000016146815,40.156549,-105.535752
"RMNP_013","RMNP",58,2.58,2,0.586,-1.39523811755739,1.275,1.879366050081,4.563,0.707976670961154,0.452608827125762,34,426,129,48.3240413337502,7861.83019678843,33.9999999780975,40.197179,-105.488569
"RMNP_014","RMNP",26,1.146,3,0.91,-1.92492819344045,0.48,1.78597655761171,7.06,0.860024913523344,0.922741988470593,22,491,142,40.6955087966891,7766.9808257209,32.0001518085323,40.161432,-105.53438
"RMNP_015","RMNP",35,1.464,4,0.971,-1.47614014184667,0.937,1.90593169544611,4.242,0.714732598221847,0.547746265114768,31,445,132,46.672584736966,7845.87074883502,34.9999705801241,40.199554,-105.467005
"RMNP_017","RMNP",39,1.643,4,1.251,-1.53181677556676,0.76,1.85860839749304,5.232,0.752609317454269,0.569423450961241,40,396,124,50.7755170168024,7899.70189515603,33.9999999780975,40.200009,-105.492733
"RMNP_018","RMNP",24,1.175,4,0.731,-1.77469259405305,-0.566,1.67905026388924,10.392,0.789190674817325,0.773764303333535,22,491,141,40.6955087966891,7766.9808257209,32.0001518085323,40.163834,-105.53899
"RMNP_019","RMNP",57,2.431,2,0.325,-1.46890069921431,0.731,1.80094601020424,4.825,0.708528708694144,0.502844139890618,34,426,129,48.3240413337502,7861.83019678843,33.9999999780975,40.19593,-105.491302
"RMNP_020","RMNP",41,2.029,6,1.463,-1.57493862950482,0.829,1.836786451197,4.561,0.740167982395641,0.636237459133134,31,445,132,46.672584736966,7845.87074883502,34.9999705801241,40.197385,-105.468403
"RMNP_021","RMNP",15,0.971,NA,NA,-1.6984664038731,1.174,1.87739250473127,5.379,0.802142264101442,0.771816467939629,22,491,141,40.6955087966891,7766.9808257209,32.0001518085323,40.158458,-105.539283
"RMNP_022","RMNP",46,1.286,NA,NA,-1.35677778477037,0.65,1.92550809753204,4.387,0.682668667576684,0.404240889414339,35,423,129,48.3240413337502,7863.82460121485,33.9999999780975,40.197023,-105.492708
"RMNP_023","RMNP",24,1.391,NA,NA,-1.66678323194571,-0.217,1.82982900204318,7.864,0.758409717326789,0.670061557661511,25,472,138,43.5599891781027,7788.96275696482,32.0001518085323,40.188466,-105.534932
"RMNP_024","RMNP",21,1.49,NA,NA,-1.78541887228911,0.281,1.93136251474086,7.873,0.818449319028549,0.783535970180663,14,526,147,34.7986377663944,7718.99814136505,32.0001518085323,40.162746,-105.542483
"RMNP_025","RMNP",43,1.799,NA,NA,-1.62167355239574,0.434,1.89610998321469,5.172,0.776853973796614,0.656873569379776,34,426,129,48.3240413337502,7861.83019678843,33.9999999780975,40.198671,-105.488853
"RMNP_026","RMNP",26,1.836,NA,NA,-1.91527041394429,-0.416,1.72900024931808,10.425,0.866005080427758,0.909873059345711,19,507,143,38.3061689188818,7750.98943506482,33.000016146815,40.16522,-105.532303
"RMNP_027","RMNP",20,0.815,NA,NA,-1.64326873334819,-0.078,1.95081110768878,6.763,0.792585162883465,0.67094853452853,31,443,132,46.672584736966,7846.86842689073,35.9997952452677,40.199842,-105.46277
"RMNP_028","RMNP",13,0.934,NA,NA,-1.8499996373332,0.64,1.84770630088456,6.072,0.827833739776857,0.861999999906166,12,536,149,31.9581927917743,7702.99958307236,33.000016146815,40.15492,-105.538905
"RMNP_029","RMNP",17,1.878,NA,NA,-1.92107531908806,-0.386,1.84472984843343,9.306,0.845205645150861,0.915820110010836,19,501,143,39.1260875498354,7757.98608476113,32.0001518085323,40.181692,-105.538401
"RMNP_030","RMNP",58,2.345,NA,NA,-1.4698555514217,0.31,1.74199999532968,8.37,0.710196617494203,0.498169092437708,43,389,121,51.2261671364185,7915.632791562,35.9997952452677,40.151426,-105.472989
"RMNP_041","RMNP",62,2.78,NA,NA,-1.6105468313055,0.131,1.78897175112648,8.51,0.752609317454269,0.622804699423128,26,457,135,44.863363974118,7822.91691062853,33.000016146815,40.275899,-105.546756
"RMNP_043","RMNP",65,2.537,NA,NA,-1.55614446937752,0.211,1.64221058414034,9.136,0.710196617494203,0.562604860038283,26,457,135,44.863363974118,7822.91691062853,33.000016146815,40.276827,-105.545384
"RMNP_044","RMNP",75,2.853,NA,NA,-1.53833033407623,0.585,1.73700000269798,8.151,0.691289690347682,0.535431061864441,26,457,135,44.863363974118,7822.91691062853,33.000016146815,40.27733,-105.546207
"SCBI_002","SCBI",72,2.626,7,0.593,-1.98962213561846,-0.989,1.65414204448874,25.833,0.942422078484288,0.988669892252847,123,832,36,26.0033836986803,8225.48699189782,13.1972677783021,38.895214,-78.142704
"SCBI_003","SCBI",78,2.522,9,1.489,-2.00356656558331,-0.628,1.76899395924072,18.801,0.952127904707466,0.997167083295687,109,826,49,21.1713142401809,8113.72908172455,14.1706564616979,38.883308,-78.120371
"SCBI_004","SCBI",79,2.518,7,1.057,-1.97894346846629,-0.816,1.6045635166266,23.255,0.928699953131959,0.976289485525522,123,832,36,26.0033836986803,8225.48699189782,13.1972677783021,38.898043,-78.145419
"SCBI_005","SCBI",54,0.91,2,0.693,-1.81803723682478,-0.726,1.73100013020558,19.35,0.880997844022568,0.820080341148473,126,831,34,27.0003001289592,8243.03739869967,13.1972677783021,38.901865,-78.161944
"SCBI_007","SCBI",88,2.119,8,0.87,-1.98696989840419,-1.193,1.63823753834135,29.921,0.944210086528763,0.992454117528938,115,829,43,22.1081233622121,8163.84933898129,14.1706564616979,38.886022,-78.129368
"SCBI_008","SCBI",82,2.061,8,1.611,-1.98430597625188,-1.543,1.58681733263185,32.039,0.899868468767292,0.982971081049618,121,832,38,25.0126291885095,8204.97684286416,13.1972677783021,38.887763,-78.147164
"SCBI_010","SCBI",82,3.009,2,0.562,-1.99314011955866,0.01,1.8218702615601,18.365,0.961511227072153,0.985823813609932,115,829,43,22.1081233622121,8163.84933898129,14.1706564616979,38.884776,-78.125148
"SCBI_011","SCBI",87,2.537,7,1.589,-1.9922625972937,-1.635,1.59962785275108,31.532,0.913518418304997,0.994341636607249,120,834,39,24.0312474402072,8196.1756374796,13.1972677783021,38.879734,-78.139901
"SCBI_013","SCBI",103,2.527,13,1.896,-1.98430597625188,-0.937,1.7010128852536,26.774,0.933333224092773,0.982971081049618,119,831,40,24.0312474402072,8182.4719065829,14.1706564616979,38.874379,-78.163985
"SCBI_014","SCBI",76,2.249,1,0,-1.73564970490494,0.906,1.86157839086063,7.262,0.882995147195188,0.810153005206766,119,831,39,24.0312474402072,8182.4719065829,14.1706564616979,38.867075,-78.163552
"SCBI_015","SCBI",89,2.298,4,0.822,-1.98785528039398,-1.722,1.59272579186321,32.707,0.90477589122366,0.986773251471373,119,830,39,24.0312474402072,8191.28324569179,14.1706564616979,38.884381,-78.141069
"SCBI_016","SCBI",109,2.947,9,1.245,-1.84100007823276,0.49,1.93623435201372,10.15,0.944210086528763,0.927674303711541,126,831,34,27.0003001289592,8243.03739869967,13.1972677783021,38.904463,-78.160456
"SCBI_017","SCBI",53,2.148,4,1.213,-1.88090059767565,-0.295,1.82286551249466,11.482,0.95038679427373,0.923729276129547,120,834,39,24.0312474402072,8196.1756374796,13.1972677783021,38.879363,-78.135381
"SCBI_018","SCBI",69,2.218,9,1.186,-1.9922625972937,-0.696,1.67007625922544,28.584,0.956433784920413,0.991509203527964,119,831,40,24.0312474402072,8186.38885176168,13.1972677783021,38.870965,-78.157532
"SCBI_019","SCBI",51,1.359,NA,NA,-1.86697646727922,0.292,1.91083439197046,12.956,0.941524275485694,0.875996618615129,127,830,33,27.9999955760246,8254.72202283074,13.1972677783021,38.900642,-78.175704
"SCBI_045","SCBI",76,2.196,NA,NA,-1.82301984392411,0.268,1.8704793452904,9.967,0.942422078484288,0.915820110010836,119,830,39,24.0312474402072,8191.28324569179,14.1706564616979,38.890566,-78.139432
"SCBI_047","SCBI",82,2.308,NA,NA,-2.00097804179177,-0.385,1.72000164627623,20.411,0.952994459297918,0.995284233702655,120,831,39,24.0312474402072,8200.08809789697,13.1972677783021,38.894257,-78.137217
"SCBI_067","SCBI",54,1.411,4,0.926,-1.97714580895855,-0.58,1.70301096986276,22.77,0.965666852204756,0.991509203527964,120,831,39,24.0312474402072,8200.08809789697,13.1972677783021,38.89395,-78.13554
"SERC_001","SERC",57,1.688,7,1.5,-1.98341542203667,-1.025,1.68104543055877,24.941,0.920222722885375,0.983922724116561,141,844,19,24.0312474402072,8364.09516053733,12.2264439463748,38.86869,-76.53359
"SERC_002","SERC",115,2.468,6,1.095,-1.81903316845644,-0.515,1.65812302495342,17.295,0.95038679427373,0.885983619253261,139,844,20,23.0621972883901,8365.05746400543,13.1972677783021,38.89626,-76.55818
"SERC_003","SERC",84,2.352,7,1.5,-1.84000017044044,1.063,1.99320511827249,11.823,0.912553462850468,0.888976825493414,140,843,19,23.0621972883901,8376.59704784933,13.1972677783021,38.89987,-76.54375
"SERC_004","SERC",72,1.946,6,1.11,-1.98519524280009,-0.994,1.43270059628254,27.615,0.936997945539463,0.990563525261335,140,842,19,24.0312474402072,8364.09516053733,12.2264439463748,38.87241,-76.55406
"SERC_005","SERC",76,2.454,6,1.418,-1.86398463178317,-0.37,1.73100013020558,23.346,0.943317354110486,0.929644259760293,139,843,20,23.0621972883901,8366.98176219674,13.1972677783021,38.89406,-76.5463
"SERC_006","SERC",69,2.005,9,1.751,-1.9966369707491,-0.612,1.68204313443608,24.487,0.93790812713903,0.993398263224452,141,845,18,24.0312474402072,8374.67482120268,12.2264439463748,38.88003,-76.54838
"SERC_009","SERC",69,1.623,8,0.934,-1.972629758443,-1.186,1.68603472195834,29.822,0.941524275485694,0.98011181063166,139,845,20,23.0621972883901,8369.86743586421,13.1972677783021,38.89757,-76.56117
"SERC_010","SERC",61,2.622,3,1.055,-1.99750785989509,-0.82,1.69901501135555,26.083,0.920222722885375,0.995284233702655,139,842,20,23.0621972883901,8376.59704784933,12.2264439463748,38.90968,-76.54625
"SERC_011","SERC",84,2.49,3,0.988,-1.96442356307221,-1.02,1.66808304359861,26.376,0.874000001460511,0.975332154798617,139,844,20,23.0621972883901,8365.05746400543,13.1972677783021,38.89852,-76.55106
"SERC_012","SERC",78,2.811,9,1.797,-2.00011250759454,-0.544,1.68803095993737,25.02,0.932411149830356,0.995284233702655,140,843,19,24.0312474402072,8366.98176219674,12.2264439463748,38.87865,-76.56098
"SERC_013","SERC",66,1.473,7,1.513,-1.91527041394429,-0.423,1.46479828596493,21.018,0.94062396153758,0.933578819101411,140,843,19,23.0621972883901,8362.17024544318,12.2264439463748,38.87179,-76.54443
"SERC_014","SERC",63,2.621,5,1.322,-1.98073607088407,-1.229,1.69402132027046,23.687,0.926830954647884,0.989617086801367,141,843,18.5,24.0312474402072,8374.67482120268,12.2264439463748,38.876,-76.5411
"SERC_016","SERC",91,2.94,7,1.52,-1.9514685811494,-0.946,1.77099265668986,23.356,0.95038679427373,0.967649036981094,140,843,19.5,23.0621972883901,8376.59704784933,13.1972677783021,38.90037,-76.54673
"SERC_017","SERC",62,2.503,8,1.604,-1.9922625972937,-1.146,1.38167572943466,22.777,0.920222722885375,0.991509203527964,141,843,18,24.0312474402072,8374.67482120268,12.2264439463748,38.87604,-76.53557
"SERC_019","SERC",65,2.235,4,1,-1.96442356307221,-0.966,1.65911855031834,27.218,0.945100260485701,0.992454117528938,140,842,19,24.0312474402072,8364.09516053733,12.2264439463748,38.87177,-76.55069
"SERC_021","SERC",83,2.657,5,1.364,-1.98430597625188,-1.306,1.59864127463247,31.27,0.928699953131959,0.995284233702655,139,845,20,23.0621972883901,8369.86743586421,13.1972677783021,38.89641,-76.56018
"SERC_022","SERC",84,2.769,9,1.761,-1.97804526878079,-0.782,1.49824286615016,20.475,0.951258679605153,0.984873636402857,141,842,18,23.0621972883901,8375.6359866057,13.1972677783021,38.87545,-76.55459
"SERC_024","SERC",58,1.371,NA,NA,-1.97714580895855,-1.197,1.60160156734933,24.69,0.90575336664398,0.981065619928492,141,NA,18,NA,8364.09516053733,13.1972677783021,38.8658,-76.52895
"SERC_025","SERC",77,2.543,NA,NA,-1.98696989840419,-0.994,1.644197903436,26.544,0.920222722885375,0.989617086801367,140,841,19,24.0312474402072,8373.71355175636,13.1972677783021,38.88641,-76.55183
"SERC_026","SERC",85,3.01,NA,NA,-1.97894346846629,-0.464,1.33543815123554,21.171,0.890964247442238,0.995284233702655,139,844,20,23.0621972883901,8370.82912032038,13.1972677783021,38.90123,-76.55059
"SERC_044","SERC",62,1.775,6,1.464,-1.97534312589493,-0.671,1.44964334730293,20.731,0.952127904707466,0.983922724116561,140,841,19,24.0312474402072,8373.71355175636,13.1972677783021,38.8908,-76.55399
"SERC_045","SERC",85,3.295,7,1.733,-1.99576474937312,-1.739,1.34261938730168,25.626,0.86400952777108,0.994341636607249,140,843,19,24.0312474402072,8366.98176219674,12.2264439463748,38.88098,-76.55872
"SERC_047","SERC",71,1.658,NA,NA,-1.97172282924482,-0.857,1.495361119041,25.605,0.946872874879399,0.984873636402857,140,842,19,24.0312474402072,8371.79070119882,13.1972677783021,38.88563,-76.56019
"SERC_068","SERC",73,1.706,NA,NA,-1.98252358386758,-1.501,1.63823753834135,29.564,0.900852488679581,0.988669892252847,141,842,18,23.0621972883901,8375.6359866057,13.1972677783021,38.88011,-76.55674
"SJER_003","SJER",48,2.037,2,0.637,-1.36863431832446,0.867,1.94109982052399,7.581,0.664795931132237,0.399430734607312,171,460,-34,54.8000094289244,6533.84399778037,84.1183450974294,37.11663,-119.7304
"SJER_008","SJER",45,2.509,4,1.176,-1.64963851011226,1.03,1.79296437974084,7.749,0.761374247753712,0.670061557661511,174,442,-36,55.1510778625434,6552.77767381516,86.6503716012279,37.10683,-119.716
"SJER_010","SJER",60,2.697,4,1.352,-1.48557586124358,0.779,2.01987122550322,5.916,0.682668667576684,0.547013889852903,171,468,-34,54.4407110035601,6515.87166284835,81.545809888606,37.12864,-119.7494
"SJER_011","SJER",48,1.935,NA,NA,-1.5762724503567,0.178,1.83877312132185,6.361,0.792585162883465,0.582529206667293,170,481,-32,54.0728494367596,6512.28423038328,84.1183450974294,37.12427,-119.7384
"SJER_017","SJER",51,2.738,NA,NA,-1.48007616064017,0.873,1.986499251242,6.833,0.732963315174686,0.498169092437708,171,468,-34,54.4407110035601,6515.87166284835,81.545809888606,37.12682,-119.7459
"SJER_018","SJER",45,1.949,NA,NA,-1.6105468313055,0.872,1.86454690265094,7.522,0.798629710572966,0.644765424860654,174,442,-36,55.1510778625434,6552.77767381516,86.6503716012279,37.1078,-119.7145
"SJER_025","SJER",55,2.332,5,1.417,-1.43693327178288,1.197,2.03781559015484,4.352,0.739500818778866,0.569423450961241,172,457,-34,54.8000094289244,6502.43093474683,82.4077894494492,37.12727,-119.7598
"SJER_026","SJER",32,1.871,1,0,-1.38841336493236,0.658,1.86157839086063,3.204,0.717634466992531,0.449010775245902,174,446,-36,55.1510778625434,6531.14442045707,85.8108933137488,37.10124,-119.7292
"SJER_027","SJER",40,1.796,NA,NA,-1.34189607721843,1.106,1.88725264963832,3.076,0.631381309075601,0.365316045986776,179,400,-41,56.1579919911848,6533.84399778037,84.9668792644822,37.0821,-119.7383
"SJER_046","SJER",56,2.22,1,0,-1.56444458640698,0.411,1.71500328840031,6.346,0.752609317454269,0.584872843623919,172,460,-34,54.8000094289244,6531.14442045707,84.9668792644822,37.11127,-119.7282
"SOAP_001","SOAP",42,1.707,4,0.989,-1.74219621169648,0.794,1.82784003021289,13.421,0.837417428786947,0.805201668294642,128,606,12,47.2396539069509,6796.02990177631,88.3156683796013,37.0379,-119.2735
"SOAP_002","SOAP",57,2.4,3,0.842,-1.71725391096811,0.323,1.74199999532968,20.616,0.839355249104078,0.694341236289038,124,605,16,46.672584736966,6762.31398886619,85.8108933137488,37.0307,-119.2818
"SOAP_003","SOAP",45,1.626,2,0.562,-1.5637989972102,0.501,1.793962355913,11.506,0.757675324511126,0.584872843623919,132,605,5.33333333333333,47.7899091432904,6839.34542293806,84.1183450974294,37.03299,-119.2497
"SOAP_004","SOAP",24,2.144,5,1.326,-1.8499996373332,0.447,1.86058855600346,17.634,0.853080454949766,0.861000000200652,128,606,12,47.2396539069509,6796.02990177631,88.3156683796013,37.03743,-119.2695
"SOAP_006","SOAP",64,2.428,1,0,-1.43821243039128,1.223,1.83181748075934,13.459,0.691783949084793,0.454418877140244,124,605,15,46.672584736966,6762.31398886619,85.8108933137488,37.02636,-119.2822
"SOAP_007","SOAP",46,1.234,5,1.234,-1.5850642092694,0.76,1.91573145382813,7.581,0.75118569527789,0.628649269941407,132,606,9,47.7899091432904,6839.34542293806,84.1183450974294,37.0286,-119.25
"SOAP_008","SOAP",56,0.964,2,0.683,-1.59477277627796,0.287,1.73300005675752,20.489,0.812925881585671,0.604764880135283,124,605,16,46.672584736966,6762.31398886619,85.8108933137488,37.0292,-119.2763
"SOAP_009","SOAP",58,1.599,4,0.863,-1.43145819314708,0.617,1.90298743350279,3.735,0.681741883542172,0.390496580744016,136,605,5,48.3240413337502,6853.52543287357,85.8108933137488,37.03793,-119.2567
"SOAP_010","SOAP",19,0.671,1,0,-1.48256329983328,1.414,1.93915440613087,5.443,0.754764517153506,0.615364348966792,128,606,12,47.2396539069509,6796.02990177631,88.3156683796013,37.03519,-119.2738
"SOAP_011","SOAP",80,2.509,NA,NA,-1.84400000010656,0.481,1.79096820750167,17.408,0.879998700723923,0.849002228463543,134,608,7,47.7899091432904,6832.73730939114,87.4853005073489,37.0373,-119.2627
"SOAP_013","SOAP",61,2.45,2,0.5,-1.51973637633283,0.128,1.82982900204318,17.763,0.772094080049527,0.547746265114768,124,605,16,46.672584736966,6762.31398886619,85.8108933137488,37.0296,-119.2817
"SOAP_025","SOAP",81,2.165,NA,NA,-1.46277036857881,0.641,1.99607435865346,7.07,0.77605371685665,0.569423450961241,136,608,5,47.7899091432904,6853.52543287357,85.8108933137488,37.03764,-119.2584
"SOAP_031","SOAP",55,1.383,NA,NA,-1.73008189574618,1.476,1.836786451197,10.971,0.790882460694293,0.745759392467581,136,605,5,48.3240413337502,6853.52543287357,85.8108933137488,37.03534,-119.2522
"SOAP_043","SOAP",57,1.873,NA,NA,-1.73008189574618,1.262,1.89315936494205,8.919,0.817522937453612,0.76307987564454,128,606,12,47.2396539069509,6796.02990177631,88.3156683796013,37.03445,-119.2687
"SOAP_044","SOAP",39,1.036,5,1.529,-1.81704162375505,0.258,1.88035254273261,8.03,0.846185688455079,0.88997420212166,126,603,14,47.2396539069509,6782.89876055557,87.4853005073489,37.03145,-119.2693
"STEI_001","STEI",58,2.559,4,1.185,-1.9922625972937,-0.828,1.86454690265094,15.494,0.914481642800058,0.994341636607249,50,661,142,20.2536812129664,9882.73611036103,43.9773341288352,45.81299,-90.09113
"STEI_002","STEI",49,2.063,3,0.778,-2.00614292400516,-1.144,1.597654884276,18.38,0.874999999333457,0.995284233702655,50,660,142,20.2536812129664,9891.70711768433,44.9699477529592,45.79854,-90.09131
"STEI_003","STEI",36,1.943,4,1.244,-2.00785370969118,-0.538,1.55934500008095,14.191,0.894931476481438,0.997167083295687,51,657,141,21.1713142401809,9882.73611036103,43.9773341288352,45.82494,-90.07261
